Name;Price;Link;Img;Color;Category;Subcategory
"GEOMETRIC JACQUARD SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/geometric-jacquard-shirt-p04187152.html?v1=509583315&v2=2431977";"https://static.zara.net/assets/public/7945/b033/382646ab8724/39d03a5f2df2/04187152707-a1/04187152707-a1.jpg?ts=1769774950947&w=302";"camel";"SHIRTS";"SHORT SLEEVE"
"GEOMETRIC JACQUARD SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/geometric-jacquard-shirt-p04187152.html?v1=509583313&v2=2431977";"https://static.zara.net/assets/public/8fbb/8263/d73a48dca65e/7fc629b3701f/04187152401-a1/04187152401-a1.jpg?ts=1769771408918&w=302";"Navy blue";"SHIRTS";"SHORT SLEEVE"
"TECHNICAL ZIP-UP POLO SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/technical-zip-up-polo-shirt-p06861692.html?v1=508006704&v2=2431977";"https://static.zara.net/assets/public/6639/636e/3f644bf2b352/92a4903b726b/06861692720-a1/06861692720-a1.jpg?ts=1771415514132&w=302";"Beige marl";"SHIRTS";"SHORT SLEEVE"
"RELAXED FIT JACQUARD SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-jacquard-shirt-p04273270.html?v1=506403234&v2=2431977";"https://static.zara.net/assets/public/c73c/2be8/47004bc2a372/1cf6e7448604/04273270800-a1/04273270800-a1.jpg?ts=1769779597981&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"BOXY FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/boxy-fit-check-shirt-p01820350.html?v1=505748829&v2=2431977";"https://static.zara.net/assets/public/f498/8239/e8a145d28a0d/1400491487e5/01820350400-a1/01820350400-a1.jpg?ts=1773156343640&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"RELAXED FIT GOLF PRINT SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/golf-print-relaxed-fit-shirt-p06987451.html?v1=499211037&v2=2431977";"https://static.zara.net/assets/public/de7f/9768/7c8344eea9cb/9284c209b7eb/06987451250-a1/06987451250-a1.jpg?ts=1772540188198&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"COMFORT TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/comfort-textured-shirt-p03277401.html?v1=495679994&v2=2431977";"https://static.zara.net/assets/public/a387/fa11/b6004da981fa/ae1fd23d1799/03277401800-a1/03277401800-a1.jpg?ts=1767112153129&w=302";"Black";"SHIRTS";"SHORT SLEEVE"
"COMFORT TEXTURED SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/comfort-textured-shirt-p03277401.html?v1=495679993&v2=2431977";"https://static.zara.net/assets/public/09b7/70e1/05f2465daced/00eed5b9b85a/03277401712-a1/03277401712-a1.jpg?ts=1767102364231&w=302";"Ecru";"SHIRTS";"SHORT SLEEVE"
"RELAXED FIT JACQUARD SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-jacquard-shirt-p04273270.html?v1=506403233&v2=2431977";"https://static.zara.net/assets/public/5841/3ab6/6262474fad98/fe4cd294649b/04273270700-a1/04273270700-a1.jpg?ts=1770028026457&w=302";"Brown";"SHIRTS";"SHORT SLEEVE"
"FLOWING CONTRAST PRINT SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/contrast-print-flowing-shirt-p04114500.html?v1=503599345&v2=2431977";"https://static.zara.net/assets/public/5c8b/bb3b/6f6044919be4/4942b1c0c863/04114500800-a1/04114500800-a1.jpg?ts=1769781262890&w=302";"NO_COLOR";"SHIRTS";"SHORT SLEEVE"
"BOXY FIT DENIM SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/boxy-fit-denim-shirt-p03467410.html?v1=503701125&v2=2431970";"https://static.zara.net/assets/public/1a67/bdc4/8ee846d59fbc/279f2557c518/03467410427-a1/03467410427-a1.jpg?ts=1772123914289&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"WESTERN DENIM SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/western-denim-shirt-p01820470.html?v1=526333132&v2=2431970";"https://static.zara.net/assets/public/a719/613d/c0354998a8eb/aaabae4030a5/05474470405-a1/05474470405-a1.jpg?ts=1771511593517&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"WESTERN DENIM SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/western-denim-shirt-p01820470.html?v1=496645490&v2=2431970";"https://static.zara.net/assets/public/eddd/dc0f/63a24039af5e/d0ec78251fc7/01820470822-a1/01820470822-a1.jpg?ts=1771258938688&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"REGULAR FIT WASHED DENIM SHIRT";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-washed-denim-shirt-p07545436.html?v1=511360249&v2=2431970";"https://static.zara.net/assets/public/b47e/7aa8/705c477fa297/034ed1f4f9f3/07545436423-a1/07545436423-a1.jpg?ts=1773074324905&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"RELAXED FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-check-shirt-p06103414.html?v1=514962006&v2=2431970";"https://static.zara.net/assets/public/4822/5b13/818c4e7c8a0f/c37a297b2742/06103414485-a1/06103414485-a1.jpg?ts=1773139082170&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"COTTON/LINEN DENIM SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/cotton-linen-denim-shirt-p07545423.html?v1=512856821&v2=2431970";"https://static.zara.net/assets/public/f976/eb5b/2e9d4e7a82ce/295a1af251b3/07545423800-a1/07545423800-a1.jpg?ts=1772186161912&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"ZIP-UP DENIM SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/zip-up-denim-shirt-p07545426.html?v1=511360217&v2=2431970";"https://static.zara.net/assets/public/79b5/2bf4/949f44f0b877/a5b30acb0d76/07545426407-a1/07545426407-a1.jpg?ts=1772791286863&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"WESTERN CHECK SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/western-check-shirt-p01063445.html?v1=507708537&v2=2431970";"https://static.zara.net/assets/public/c747/261d/56764ca0842e/8596547ce6a8/01063445620-a1/01063445620-a1.jpg?ts=1770736314161&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"LIGHTWEIGHT COTTON/LINEN DENIM SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/lightweight-cotton-linen-denim-shirt-p07545424.html?v1=507092296&v2=2431970";"https://static.zara.net/assets/public/4e8b/1fa2/360a416c9b22/05bb97242e87/07545424405-a1/07545424405-a1.jpg?ts=1770824449551&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"REGULAR FIT DENIM SHIRT";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-denim-shirt-p07545432.html?v1=506861398&v2=2431970";"https://static.zara.net/assets/public/c27d/63f6/4aca4bc6a610/8ad4fc42197e/07545432422-a1/07545432422-a1.jpg?ts=1770814376848&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"RELAXED FIT CHAMBRAY SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-chambray-shirt-p06124435.html?v1=505873832&v2=2431970";"https://static.zara.net/assets/public/9b1e/0c91/9fdf45ac8296/1ddb5cbc022d/06124435427-a1/06124435427-a1.jpg?ts=1770119144490&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"BOXY FIT CHECK SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/boxy-fit-check-shirt-p01820350.html?v1=505748829&v2=2431970";"https://static.zara.net/assets/public/f498/8239/e8a145d28a0d/1400491487e5/01820350400-a1/01820350400-a1.jpg?ts=1773156343640&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"RELAXED FIT DENIM SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-denim-shirt-p07545470.html?v1=502267324&v2=2431970";"https://static.zara.net/assets/public/a6e0/e896/633f48168146/188186e0acca/07545470800-a1/07545470800-a1.jpg?ts=1768553337776&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"WASHED DENIM SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/washed-denim-shirt-p07545485.html?v1=502167266&v2=2431970";"https://static.zara.net/assets/public/4671/6e4d/b831496ba0eb/043a4cdcc1f0/07545485436-a1/07545485436-a1.jpg?ts=1773071819390&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"RELAXED FIT DENIM SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-denim-shirt-p07545470.html?v1=500345298&v2=2431970";"https://static.zara.net/assets/public/0222/966f/62584114bd10/fa2f1c5c4d87/07545470427-a1/07545470427-a1.jpg?ts=1768562016836&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"WASHED RELAXED FIT DENIM SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/washed-relaxed-fit-denim-shirt-p00840452.html?v1=498937579&v2=2431970";"https://static.zara.net/assets/public/4ce1/ea5a/ded24f0b9012/5275d6d8ffee/00840452802-a1/00840452802-a1.jpg?ts=1767781593962&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"WESTERN DENIM SHIRT";"129.00 PLN";"https://www.zara.com/pl/en/western-denim-shirt-p01820470.html?v1=496645491&v2=2431970";"https://static.zara.net/assets/public/cf6a/ee52/063b4277b077/02bcece2ca77/01820470406-a1/01820470406-a1.jpg?ts=1771258940208&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"STUDDED WESTERN DENIM SHIRT";"179.00 PLN";"https://www.zara.com/pl/en/studded-western-denim-shirt-p01300411.html?v1=495680589&v2=2431970";"https://static.zara.net/assets/public/3639/3da3/03ab44008644/3c938f86cad0/01300411405-a1/01300411405-a1.jpg?ts=1764756455216&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"SELVEDGE DENIM SHIRT";"259.00 PLN";"https://www.zara.com/pl/en/selvedge-denim-shirt-p07545303.html?v1=501977367&v2=2431970";"https://static.zara.net/assets/public/b63c/43ae/9489449fbb54/1e798d506446/07545303400-a1/07545303400-a1.jpg?ts=1770654683300&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"CHAMBRAY DENIM SHIRT AARON LEVINE X ZARA";"219.00 PLN";"https://www.zara.com/pl/en/chambray-denim-shirt-aaron-levine-x-zara-p06124350.html?v1=504899165&v2=2431970";"https://static.zara.net/assets/public/832b/b3ea/8b9444a0a12f/ecacf35d4cc6/06124350427-a1/06124350427-a1.jpg?ts=1763543224517&w=302";"NO_COLOR";"SHIRTS";"DENIM"
"CORDUROY OVERSHIRT WITH ZIP";"219.00 PLN";"https://www.zara.com/pl/en/corduroy-overshirt-with-zip-p03715208.html?v1=507708536&v2=2431989";"https://static.zara.net/assets/public/b97a/1c39/41004945a2f3/956e6680f2eb/03715208429-a1/03715208429-a1.jpg?ts=1771952557383&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"NON-IRON COMFORT OVERSHIRT";"159.00 PLN";"https://www.zara.com/pl/en/comfort-non-iron-overshirt-p07484892.html?v1=495689146&v2=2431989";"https://static.zara.net/assets/public/dddb/d17f/56684ef08991/f29e6bba1b44/00706892723-a1/00706892723-a1.jpg?ts=1764325408364&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"FAUX SUEDE OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/faux-suede-overshirt-p03046540.html?v1=495702823&v2=2431989";"https://static.zara.net/assets/public/9e65/7afe/6b064966951c/04aad6abadc3/03046540711-a1/03046540711-a1.jpg?ts=1768303535764&w=302";"Sand";"SHIRTS";"OVERSHIRT"
"WASHED DENIM SHIRT";"159.00 PLN";"https://www.zara.com/pl/en/washed-denim-shirt-p04048411.html?v1=506370602&v2=2431989";"https://static.zara.net/assets/public/d463/9b97/887f450498cb/f08333ba4f4c/04048411407-a1/04048411407-a1.jpg?ts=1769089952733&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"BOXY FIT OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/boxy-fit-overshirt-p06861390.html?v1=498904026&v2=2431989";"https://static.zara.net/assets/public/7f24/c628/206149d0b625/9b16f5329562/00706394737-a1/00706394737-a1.jpg?ts=1766996300368&w=302";"Brown / Taupe";"SHIRTS";"OVERSHIRT"
"BOXY FIT OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/boxy-fit-overshirt-p06861390.html?v1=495675462&v2=2431989";"https://static.zara.net/assets/public/3bd5/0771/6234442c87e3/5ff3befe192b/07484390800-a1/07484390800-a1.jpg?ts=1755592252146&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"COMFORT TEXTURED OVERSHIRT";"179.00 PLN";"https://www.zara.com/pl/en/comfort-textured-overshirt-p01034450.html?v1=499989521&v2=2431989";"https://static.zara.net/assets/public/55d6/9249/30b746bfa6b2/6800477cf198/01034450800-a1/01034450800-a1.jpg?ts=1768321486754&w=302";"Black";"SHIRTS";"OVERSHIRT"
"COMFORT TEXTURED OVERSHIRT";"179.00 PLN";"https://www.zara.com/pl/en/comfort-textured-overshirt-p01034450.html?v1=499989520&v2=2431989";"https://static.zara.net/assets/public/fa8d/eafe/7a664c869024/c14844c9ec70/01034450710-a1/01034450710-a1.jpg?ts=1768469132773&w=302";"Beige";"SHIRTS";"OVERSHIRT"
"REGULAR FIT FAUX SUEDE OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/regular-fit-faux-suede-overshirt-p03548322.html?v1=496301530&v2=2431989";"https://static.zara.net/assets/public/9225/0f92/73434094b610/de1eb890c072/03548322707-a1/03548322707-a1.jpg?ts=1771489082777&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"SUEDE LEATHER OVERSHIRT";"559.00 PLN";"https://www.zara.com/pl/en/suede-leather-overshirt-p05388401.html?v1=495702939&v2=2431989";"https://static.zara.net/assets/public/fadb/72f1/d66746d9bcc6/c84bc6338d40/05388401717-a1/05388401717-a1.jpg?ts=1773054397223&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"COMFORT NON-IRON OVERSHIRT";"159.00 PLN";"https://www.zara.com/pl/en/comfort-non-iron-overshirt-p07484892.html?v1=495689147&v2=2431989";"https://static.zara.net/assets/public/4dce/b3f0/e0d543ecb5ae/8e3c81bb3de5/07484892800-a1/07484892800-a1.jpg?ts=1764331773287&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"RELAXED FIT FAUX LEATHER OVERSHIRT";"299.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-faux-leather-overshirt-p03548430.html?v1=507884268&v2=2431989";"https://static.zara.net/assets/public/76fd/c5e7/05a347c0a9d4/cd2c186c2910/03548430800-a1/03548430800-a1.jpg?ts=1772190160743&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"CONTRAST LINED CANVAS OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/contrast-lined-canvas-overshirt-p00155155.html?v1=503705578&v2=2431989";"https://static.zara.net/assets/public/b7e7/a845/ee144bf48157/b48f73c9b6cc/00155155706-a1/00155155706-a1.jpg?ts=1771510275834&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"REGULAR FIT CHECK JACKET";"219.00 PLN";"https://www.zara.com/pl/en/regular-fit-check-jacket-p02949340.html?v1=526759682&v2=2431989";"https://static.zara.net/assets/public/c94e/d9a0/b4a74a928e43/e88c7b9ee9b5/02949340401-a1/02949340401-a1.jpg?ts=1772798055659&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"EMBROIDERED HOODED CHECK JACKET";"219.00 PLN";"https://www.zara.com/pl/en/hooded-embroidered-check-overshirt-p01437300.html?v1=495712000&v2=2431989";"https://static.zara.net/assets/public/4d87/da2a/24d1473f8d98/f9517ed53441/01437300030-a1/01437300030-a1.jpg?ts=1767094583162&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"FAUX SUEDE OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/faux-suede-overshirt-p03046540.html?v1=495702822&v2=2431989";"https://static.zara.net/assets/public/4fdf/287d/27a24c42a7a5/5503199b52bf/03046540401-a1/03046540401-a1.jpg?ts=1768303531837&w=302";"Navy blue";"SHIRTS";"OVERSHIRT"
"BOXY FIT OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/boxy-fit-overshirt-p06861390.html?v1=495675465&v2=2431989";"https://static.zara.net/assets/public/03ad/b19c/b2d845f3b9d3/99ecd2ea605a/07484390708-a1/07484390708-a1.jpg?ts=1755697836023&w=302";"Light tan";"SHIRTS";"OVERSHIRT"
"FAUX SUEDE OVERSHIRT";"179.00 PLN";"https://www.zara.com/pl/en/faux-suede-overshirt-p03046460.html?v1=504022038&v2=2431989";"https://static.zara.net/assets/public/7233/2e49/8cde4a9d8199/fea05e78483f/03046460500-a1/03046460500-a1.jpg?ts=1769524972273&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"REGULAR FIT OVERSHIRT WITH ZIP";"179.00 PLN";"https://www.zara.com/pl/en/regular-fit-overshirt-with-zip-p08062475.html?v1=503701156&v2=2431989";"https://static.zara.net/assets/public/ec0f/7b17/c44f4093bf98/a1d3ae8b2007/08062475700-a1/08062475700-a1.jpg?ts=1772533623585&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"COMFORT TEXTURED OVERSHIRT";"179.00 PLN";"https://www.zara.com/pl/en/comfort-textured-overshirt-p01034450.html?v1=499989522&v2=2431989";"https://static.zara.net/assets/public/e838/39c1/9c7e4e7290e4/8bcb93859022/01034450716-a1/01034450716-a1.jpg?ts=1768387271058&w=302";"Dark brown";"SHIRTS";"OVERSHIRT"
"RELAXED FIT FAUX SUEDE OVERSHIRT";"179.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-faux-suede-overshirt-p05320207.html?v1=496078918&v2=2431989";"https://static.zara.net/assets/public/7f18/4c39/b77149d895ad/016ebf6e1092/05320207800-a1/05320207800-a1.jpg?ts=1770822267397&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"REGULAR FIT OVERSHIRT WITH POCKETS";"179.00 PLN";"https://www.zara.com/pl/en/regular-fit-overshirt-with-pockets-p08574850.html?v1=495680604&v2=2431989";"https://static.zara.net/assets/public/50d8/68f6/a69a448d94f9/c59347ed732c/08574850800-a1/08574850800-a1.jpg?ts=1771592522928&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"WASHED DENIM OVERSHIRT";"159.00 PLN";"https://www.zara.com/pl/en/washed-denim-overshirt-p04048444.html?v1=506370605&v2=2431989";"https://static.zara.net/assets/public/657b/b6c6/35cc4794af55/dc1da04ccc4a/04048444406-a1/04048444406-a1.jpg?ts=1771516874062&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"NON-IRON COMFORT OVERSHIRT";"129.00 PLN";"https://www.zara.com/pl/en/non-iron-comfort-overshirt-p07484893.html?v1=495669516&v2=2431989";"https://static.zara.net/assets/public/b85b/5bdb/3f494e10bb88/099965d81f69/07484893708-a1/07484893708-a1.jpg?ts=1767102382964&w=302";"Light tan";"SHIRTS";"OVERSHIRT"
"100% LINEN CROPPED FIT OVERSHIRT";"429.00 PLN";"https://www.zara.com/pl/en/cropped-100-linen-overshirt-p04215347.html?v1=511296607&v2=2431989";"https://static.zara.net/assets/public/c9fa/412d/8b6b408cb2f4/7897313bed20/04215347707-a1/04215347707-a1.jpg?ts=1772196688041&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"WASHED COTTON POLO OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/washed-cotton-polo-overshirt-p01437482.html?v1=508158971&v2=2431989";"https://static.zara.net/assets/public/7aa5/90d5/9f264f7ea343/85efaf8caa09/01437482472-a1/01437482472-a1.jpg?ts=1772725654110&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"NAPPA LEATHER OVERSHIRT";"759.00 PLN";"https://www.zara.com/pl/en/nappa-leather-overshirt-p05479320.html?v1=508031579&v2=2431989";"https://static.zara.net/assets/public/f4eb/5433/0d884f3583fe/4bb6b7d0cc74/05479320800-a1/05479320800-a1.jpg?ts=1770823327885&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"REGULAR FIT SPLIT SUEDE OVERSHIRT";"659.00 PLN";"https://www.zara.com/pl/en/regular-fit-split-suede-overshirt-p08281463.html?v1=507950998&v2=2431989";"https://static.zara.net/assets/public/cd57/0c39/932e49d0a813/cfb8967a0944/08281463700-a1/08281463700-a1.jpg?ts=1772192602863&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"WATER-REPELLENT TECHNICAL OVERSHIRT";"219.00 PLN";"https://www.zara.com/pl/en/water-repellent-technical-overshirt-p06518118.html?v1=507946707&v2=2431989";"https://static.zara.net/assets/public/0fe6/c4bb/af5c484da1ec/820f64f239c2/06518118400-a1/06518118400-a1.jpg?ts=1771510253916&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"100% LINEN OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/100-linen-overshirt-p08281012.html?v1=507779244&v2=2431989";"https://static.zara.net/assets/public/1151/f87f/8ef84eb2b14b/5a895ee5eb22/08281012700-a1/08281012700-a1.jpg?ts=1772639147529&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"100% LINEN OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/100-linen-overshirt-p08281012.html?v1=507779243&v2=2431989";"https://static.zara.net/assets/public/9228/6c1e/c28144a0b1a6/33ad0ac4f34c/08281012401-1-a1/08281012401-1-a1.jpg?ts=1771839692389&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"DENIM OVERSHIRT WITH ZIP";"179.00 PLN";"https://www.zara.com/pl/en/denim-overshirt-with-zip-p03467465.html?v1=507085985&v2=2431989";"https://static.zara.net/assets/public/9da2/105f/4e65425bb8ab/3940d60d7c31/08062465250-a1/08062465250-a1.jpg?ts=1773132406192&w=302";"White";"SHIRTS";"OVERSHIRT"
"CROPPED FIT CHECK JACKET";"219.00 PLN";"https://www.zara.com/pl/en/cropped-fit-check-jacket-p05070205.html?v1=507042954&v2=2431989";"https://static.zara.net/assets/public/1fc8/f59a/5cb5434db844/249aead4ad5a/05070205099-a1/05070205099-a1.jpg?ts=1773135863555&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"CONTRAST TOPSTITCHING OVERSHIRT";"299.00 PLN";"https://www.zara.com/pl/en/contrast-topstitching-overshirt-p00706468.html?v1=506508167&v2=2431989";"https://static.zara.net/assets/public/4810/5a47/7a744d4c98cd/537b9eef7bc0/00706468422-a1/00706468422-a1.jpg?ts=1771257519140&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"TOPSTITCHED TEXTURED OVERSHIRT";"299.00 PLN";"https://www.zara.com/pl/en/textured-overshirt-with-topstitching-p00706417.html?v1=506508165&v2=2431989";"https://static.zara.net/assets/public/8272/e654/ce1c470f9e16/1d9f463dca67/00706417707-a1/00706417707-a1.jpg?ts=1771257513960&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"REGULAR FIT FLUID OVERSHIRT";"299.00 PLN";"https://www.zara.com/pl/en/fluid-regular-fit-overshirt-p08491222.html?v1=505375992&v2=2431989";"https://static.zara.net/assets/public/e103/aefd/daf4496d8cf5/2f3966627d49/08491222422-a1/08491222422-a1.jpg?ts=1773074316919&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"DENIM OVERSHIRT WITH ZIP";"179.00 PLN";"https://www.zara.com/pl/en/denim-overshirt-with-zip-p03467465.html?v1=505365674&v2=2431989";"https://static.zara.net/assets/public/c48a/3d99/6ae9403a9890/690dfbb82ca5/03467465405-a1/03467465405-a1.jpg?ts=1773154708983&w=302";"Indigo";"SHIRTS";"OVERSHIRT"
"SUEDE LEATHER OVERSHIRT AARON LEVINE X ZARA";"759.00 PLN";"https://www.zara.com/pl/en/suede-leather-overshirt-aaron-levine-x-zara-p05127200.html?v1=504899136&v2=2431989";"https://static.zara.net/assets/public/19da/3bd0/abb24f7f94e4/a165d8c109c4/05127200716-a1/05127200716-a1.jpg?ts=1764156923791&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"TEXTURED TWILL OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/textured-twill-overshirt-p04081531.html?v1=502849278&v2=2431989";"https://static.zara.net/assets/public/7e6a/797f/01e6408b91cc/bb86a6f73fe0/04081531791-a1/04081531791-a1.jpg?ts=1772030667960&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"BOXY FIT EMBROIDERED OVERSHIRT";"259.00 PLN";"https://www.zara.com/pl/en/boxy-fit-embroidered-overshirt-p07200424.html?v1=502583536&v2=2431989";"https://static.zara.net/assets/public/e838/061d/1e8641f7b2d3/cfd5f7cf55fd/07200424723-a1/07200424723-a1.jpg?ts=1772624593908&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
"RELAXED FIT FAUX LEATHER OVERSHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-leather-effect-overshirt-p05320222.html?v1=502019302&v2=2431989";"https://static.zara.net/assets/public/8f68/cb84/72ab410da15b/eb73d8b93138/02634222609-a1/02634222609-a1.jpg?ts=1767888621661&w=302";"Reddish";"SHIRTS";"OVERSHIRT"
"RELAXED FIT FAUX LEATHER OVERSHIRT";"129.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-leather-effect-overshirt-p05320222.html?v1=502019301&v2=2431989";"https://static.zara.net/assets/public/81f7/c02e/161341049024/47ab0fb25b03/02634222802-a1/02634222802-a1.jpg?ts=1767888615708&w=302";"Grey";"SHIRTS";"OVERSHIRT"
"RELAXED FIT OVERSHIRT WITH POCKETS";"219.00 PLN";"https://www.zara.com/pl/en/relaxed-fit-overshirt-with-pockets-p04302455.html?v1=499956838&v2=2431989";"https://static.zara.net/assets/public/e238/e27f/b91245629831/637f6ce3de5c/04302455502-a1/04302455502-a1.jpg?ts=1769513032580&w=302";"NO_COLOR";"SHIRTS";"OVERSHIRT"
